customer_id,age,gender,city_tier,join_date,segment,price_sensitivity_score,loyalty_tier,preferred_channel,discount_affinity_label
CUST01664,23,Female,Tier 3,2021-06-29,Budget,10.0,Bronze,Website,Addicted
CUST01665,26,Female,Tier 1,2021-07-25,Regular,6.72,Silver,In-Store,At-Risk
CUST01666,18,Male,Tier 3,2021-05-16,Regular,4.96,Silver,App,Healthy
CUST01667,36,Male,Tier 2,2023-03-17,Budget,8.68,Bronze,Website,Addicted
CUST01668,52,Female,Tier 2,2022-07-07,Regular,3.65,Gold,App,Healthy
CUST01669,45,Female,Tier 3,2023-06-17,Regular,4.7,Gold,App,Healthy
CUST01670,22,Male,Tier 3,2022-01-10,Budget,9.15,Silver,App,Addicted
CUST01671,28,Female,Tier 2,2022-06-28,Regular,3.5,Silver,App,Healthy
CUST01672,30,Female,Tier 1,2022-05-29,Premium,1.34,Gold,App,Healthy
CUST01673,31,Male,Tier 2,2021-10-07,Regular,5.62,Bronze,App,At-Risk
CUST01674,51,Female,Tier 2,2023-05-01,Regular,3.94,Silver,Website,Healthy
CUST01675,44,Female,Tier 2,2021-06-18,Budget,7.35,Bronze,In-Store,At-Risk
CUST01676,61,Female,Tier 2,2021-09-21,Regular,4.71,Bronze,App,Healthy
CUST01677,44,Male,Tier 3,2023-04-25,Regular,2.99,Silver,App,Healthy
CUST01678,44,Male,Tier 1,2022-05-09,Regular,6.06,Silver,Website,At-Risk
CUST01679,45,Female,Tier 3,2023-04-06,Regular,6.19,Bronze,App,At-Risk
CUST01680,44,Female,Tier 1,2021-10-30,Regular,4.92,Silver,Website,Healthy
CUST01681,35,Other,Tier 1,2023-02-04,Budget,8.72,Silver,App,Addicted
CUST01682,54,Male,Tier 3,2023-06-11,Regular,3.32,Silver,Website,Healthy
CUST01683,32,Female,Tier 3,2021-12-13,Budget,7.81,Bronze,App,Addicted
CUST01684,48,Other,Tier 2,2023-04-04,Budget,9.15,Bronze,In-Store,Addicted
CUST01685,36,Female,Tier 2,2021-04-28,Budget,9.92,Bronze,Website,Addicted
CUST01686,32,Female,Tier 2,2022-04-25,Regular,1.68,Bronze,App,Healthy
CUST01687,42,Female,Tier 2,2021-03-19,Regular,3.29,Bronze,Website,Healthy
CUST01688,50,Male,Tier 2,2021-05-25,Regular,1.82,Silver,App,Healthy
CUST01689,42,Female,Tier 2,2023-02-12,Regular,2.87,Silver,Website,Healthy
CUST01690,38,Male,Tier 3,2021-08-20,Budget,7.33,Bronze,App,At-Risk
CUST01691,37,Male,Tier 3,2023-05-31,Budget,10.0,Silver,App,Addicted
CUST01692,18,Other,Tier 1,2022-11-24,Budget,7.53,Bronze,Website,Addicted
CUST01693,36,Female,Tier 1,2023-01-12,Regular,5.72,Silver,App,At-Risk
CUST01694,49,Male,Tier 2,2022-11-22,Regular,4.28,Bronze,Website,Healthy
CUST01695,24,Female,Tier 2,2022-02-11,Budget,10.0,Bronze,App,Addicted
CUST01696,45,Other,Tier 1,2023-05-17,Budget,9.02,Bronze,Website,Addicted
CUST01697,37,Female,Tier 2,2023-04-04,Budget,9.41,Bronze,App,Addicted
CUST01698,48,Female,Tier 2,2022-07-25,Regular,5.23,Gold,App,At-Risk
CUST01699,22,Male,Tier 1,2022-01-10,Regular,4.21,Bronze,In-Store,Healthy
CUST01700,38,Male,Tier 1,2021-04-03,Premium,2.84,Gold,Website,Healthy
CUST01701,38,Female,Tier 1,2023-03-21,Premium,3.57,Gold,App,Healthy
CUST01702,46,Male,Tier 2,2022-02-09,Regular,4.96,Silver,App,Healthy
CUST01703,27,Male,Tier 2,2021-01-15,Regular,2.62,Bronze,In-Store,Healthy
CUST01704,43,Female,Tier 3,2021-09-28,Budget,10.0,Bronze,App,Addicted
CUST01705,32,Female,Tier 1,2022-07-04,Budget,9.84,Silver,Website,Addicted
CUST01706,19,Female,Tier 2,2021-05-07,Budget,7.96,Silver,App,Addicted
CUST01707,24,Male,Tier 1,2022-04-11,Regular,4.18,Silver,Website,Healthy
CUST01708,27,Male,Tier 3,2022-01-13,Budget,9.74,Bronze,Website,Addicted
CUST01709,40,Female,Tier 2,2022-11-20,Budget,8.67,Bronze,App,Addicted
CUST01710,21,Male,Tier 1,2023-02-06,Budget,8.99,Bronze,App,Addicted
CUST01711,40,Female,Tier 1,2022-11-20,Regular,5.74,Silver,In-Store,At-Risk
CUST01712,28,Male,Tier 3,2021-09-26,Budget,7.56,Gold,Website,Addicted
CUST01713,58,Female,Tier 1,2022-08-22,Regular,6.82,Gold,App,At-Risk
CUST01714,44,Female,Tier 2,2022-01-26,Regular,1.43,Silver,App,Healthy
CUST01715,41,Female,Tier 2,2023-04-23,Regular,4.18,Silver,Website,Healthy
CUST01716,49,Male,Tier 2,2022-10-16,Regular,4.9,Silver,App,Healthy
CUST01717,47,Female,Tier 3,2022-01-16,Regular,4.32,Bronze,In-Store,Healthy
CUST01718,24,Male,Tier 2,2021-04-21,Budget,8.5,Silver,App,Addicted
CUST01719,23,Male,Tier 3,2022-11-23,Regular,6.55,Bronze,App,At-Risk
CUST01720,50,Female,Tier 2,2021-08-28,Regular,4.68,Silver,App,Healthy
CUST01721,47,Male,Tier 1,2022-04-28,Budget,9.48,Bronze,App,Addicted
CUST01722,29,Female,Tier 2,2021-01-26,Budget,8.99,Bronze,Website,Addicted
CUST01723,42,Male,Tier 3,2022-09-27,Budget,8.8,Silver,Website,Addicted
CUST01724,55,Female,Tier 1,2023-06-25,Budget,9.59,Silver,Website,Addicted
CUST01725,35,Male,Tier 1,2022-07-29,Premium,2.09,Gold,Website,Healthy
CUST01726,49,Female,Tier 3,2021-12-02,Budget,7.67,Bronze,Website,Addicted
CUST01727,33,Female,Tier 3,2022-09-17,Regular,5.12,Gold,Website,At-Risk
CUST01728,48,Female,Tier 3,2021-08-15,Budget,10.0,Silver,App,Addicted
CUST01729,49,Male,Tier 1,2022-10-26,Regular,6.01,Bronze,Website,At-Risk
CUST01730,41,Male,Tier 2,2021-03-06,Budget,9.55,Silver,Website,Addicted
CUST01731,18,Male,Tier 1,2022-10-13,Budget,7.6,Bronze,In-Store,Addicted
CUST01732,40,Male,Tier 2,2023-04-24,Regular,5.05,Silver,In-Store,At-Risk
CUST01733,26,Female,Tier 2,2022-04-21,Budget,7.4,Bronze,App,At-Risk
CUST01734,32,Female,Tier 1,2022-12-19,Budget,8.37,Silver,App,Addicted
CUST01735,29,Male,Tier 2,2021-11-06,Regular,3.38,Gold,App,Healthy
CUST01736,47,Female,Tier 2,2022-10-27,Regular,5.63,Silver,Website,At-Risk
CUST01737,18,Male,Tier 2,2022-02-23,Regular,5.73,Bronze,App,At-Risk
CUST01738,56,Female,Tier 2,2021-04-30,Regular,2.82,Bronze,App,Healthy
CUST01739,34,Female,Tier 2,2021-05-24,Regular,3.47,Bronze,App,Healthy
CUST01740,23,Female,Tier 1,2021-02-16,Budget,8.75,Silver,App,Addicted
CUST01741,47,Female,Tier 3,2021-02-08,Regular,5.84,Silver,App,At-Risk
CUST01742,37,Male,Tier 1,2021-11-08,Budget,9.14,Silver,App,Addicted
CUST01743,53,Female,Tier 2,2022-05-20,Regular,3.88,Silver,App,Healthy
CUST01744,48,Male,Tier 3,2021-04-29,Regular,4.5,Bronze,Website,Healthy
CUST01745,54,Female,Tier 2,2021-04-10,Budget,8.68,Silver,Website,Addicted
CUST01746,25,Male,Tier 2,2021-08-29,Budget,10.0,Silver,Website,Addicted
CUST01747,21,Female,Tier 2,2023-06-28,Budget,10.0,Silver,Website,Addicted
CUST01748,41,Male,Tier 2,2022-07-05,Budget,9.44,Bronze,Website,Addicted
CUST01749,44,Male,Tier 3,2021-05-19,Regular,5.71,Silver,App,At-Risk
CUST01750,54,Female,Tier 1,2022-02-02,Budget,8.83,Bronze,Website,Addicted
CUST01751,34,Female,Tier 3,2022-04-10,Regular,5.74,Bronze,App,At-Risk
CUST01752,49,Female,Tier 2,2022-01-15,Regular,5.8,Gold,App,At-Risk
CUST01753,45,Female,Tier 2,2022-11-18,Regular,4.21,Silver,In-Store,Healthy
CUST01754,38,Female,Tier 1,2023-01-31,Budget,8.87,Bronze,In-Store,Addicted
CUST01755,41,Female,Tier 2,2022-12-15,Regular,1.38,Bronze,Website,Healthy
CUST01756,33,Female,Tier 2,2022-07-08,Regular,2.34,Silver,App,Healthy
CUST01757,54,Male,Tier 3,2022-03-06,Budget,10.0,Bronze,In-Store,Addicted
CUST01758,27,Female,Tier 3,2022-08-25,Budget,8.67,Bronze,Website,Addicted
CUST01759,51,Male,Tier 1,2023-01-31,Regular,4.48,Silver,App,Healthy
CUST01760,24,Other,Tier 1,2023-01-15,Budget,7.89,Bronze,App,Addicted
CUST01761,42,Male,Tier 1,2021-06-08,Budget,7.46,Bronze,In-Store,At-Risk
CUST01762,36,Male,Tier 3,2023-06-26,Regular,2.8,Gold,App,Healthy
CUST01763,70,Male,Tier 1,2022-03-01,Budget,9.2,Bronze,App,Addicted
CUST01764,45,Male,Tier 2,2022-11-02,Regular,4.67,Silver,Website,Healthy
CUST01765,52,Female,Tier 2,2021-04-12,Regular,4.53,Bronze,Website,Healthy
CUST01766,18,Male,Tier 2,2023-05-04,Budget,10.0,Bronze,App,Addicted
CUST01767,18,Other,Tier 2,2022-05-17,Budget,9.44,Bronze,App,Addicted
CUST01768,31,Female,Tier 3,2022-09-23,Budget,9.4,Bronze,App,Addicted
CUST01769,36,Male,Tier 1,2022-02-22,Regular,6.9,Silver,App,At-Risk
CUST01770,52,Female,Tier 2,2021-10-14,Regular,6.13,Bronze,Website,At-Risk
CUST01771,30,Female,Tier 2,2021-02-03,Regular,2.84,Silver,App,Healthy
CUST01772,53,Male,Tier 2,2022-12-08,Budget,8.52,Bronze,In-Store,Addicted
CUST01773,26,Male,Tier 2,2022-01-15,Budget,8.11,Bronze,App,Addicted
CUST01774,46,Female,Tier 3,2021-08-11,Budget,8.69,Bronze,In-Store,Addicted
CUST01775,43,Male,Tier 1,2022-03-31,Budget,7.04,Bronze,In-Store,At-Risk
CUST01776,26,Male,Tier 3,2022-04-01,Regular,3.7,Silver,App,Healthy
CUST01777,28,Female,Tier 3,2021-08-30,Regular,5.12,Silver,App,At-Risk
CUST01778,45,Male,Tier 2,2023-05-26,Budget,8.51,Bronze,Website,Addicted
CUST01779,24,Female,Tier 3,2022-01-07,Budget,9.96,Bronze,In-Store,Addicted
CUST01780,34,Female,Tier 2,2021-04-12,Regular,6.4,Bronze,App,At-Risk
CUST01781,40,Other,Tier 3,2022-12-04,Budget,7.75,Bronze,App,Addicted
CUST01782,38,Female,Tier 2,2022-01-12,Regular,3.55,Silver,App,Healthy
CUST01783,41,Male,Tier 1,2022-07-12,Premium,3.39,Silver,Website,Healthy
CUST01784,20,Female,Tier 3,2022-10-23,Regular,5.54,Silver,Website,At-Risk
CUST01785,26,Female,Tier 1,2022-01-03,Regular,5.45,Gold,Website,At-Risk
CUST01786,43,Male,Tier 1,2021-03-04,Budget,8.53,Silver,Website,Addicted
CUST01787,18,Female,Tier 1,2022-02-12,Regular,5.61,Bronze,App,At-Risk
CUST01788,18,Male,Tier 2,2021-10-10,Budget,8.32,Bronze,App,Addicted
CUST01789,40,Female,Tier 1,2021-07-14,Regular,6.65,Gold,Website,At-Risk
CUST01790,50,Male,Tier 3,2021-05-06,Regular,6.66,Silver,In-Store,At-Risk
CUST01791,31,Male,Tier 1,2023-05-19,Budget,7.96,Bronze,App,Addicted
CUST01792,20,Female,Tier 3,2023-04-24,Budget,8.48,Bronze,In-Store,Addicted
CUST01793,39,Male,Tier 1,2022-04-11,Regular,4.39,Bronze,App,Healthy
CUST01794,33,Female,Tier 2,2021-04-04,Regular,6.51,Silver,In-Store,At-Risk
CUST01795,22,Male,Tier 3,2022-11-10,Regular,5.88,Gold,Website,At-Risk
CUST01796,42,Male,Tier 1,2021-08-06,Premium,2.25,Gold,Website,Healthy
CUST01797,41,Male,Tier 1,2022-10-20,Premium,3.21,Bronze,In-Store,Healthy
CUST01798,43,Male,Tier 1,2022-10-17,Budget,9.53,Silver,Website,Addicted
CUST01799,18,Male,Tier 2,2022-09-04,Budget,8.58,Gold,Website,Addicted
CUST01800,44,Male,Tier 1,2021-01-22,Regular,6.98,Silver,App,At-Risk
CUST01801,22,Male,Tier 1,2021-02-21,Premium,2.46,Bronze,Website,Healthy
CUST01802,36,Male,Tier 1,2023-03-17,Premium,1.97,Silver,In-Store,Healthy
CUST01803,23,Female,Tier 2,2021-12-08,Budget,10.0,Bronze,App,Addicted
CUST01804,61,Male,Tier 1,2021-09-07,Budget,9.51,Silver,App,Addicted
CUST01805,32,Female,Tier 3,2021-05-09,Budget,9.07,Silver,App,Addicted
CUST01806,37,Male,Tier 1,2023-03-17,Budget,8.73,Bronze,App,Addicted
CUST01807,46,Male,Tier 2,2022-08-02,Budget,9.56,Bronze,App,Addicted
CUST01808,31,Male,Tier 3,2021-07-30,Regular,6.03,Gold,Website,At-Risk
CUST01809,30,Female,Tier 1,2021-03-12,Budget,9.3,Bronze,Website,Addicted
CUST01810,38,Male,Tier 2,2023-04-30,Budget,7.83,Bronze,Website,Addicted
CUST01811,38,Male,Tier 2,2023-02-23,Budget,9.3,Bronze,Website,Addicted
CUST01812,34,Female,Tier 2,2022-07-22,Budget,9.26,Bronze,Website,Addicted
CUST01813,26,Female,Tier 2,2021-08-01,Budget,8.8,Bronze,App,Addicted
CUST01814,27,Other,Tier 2,2022-08-24,Regular,2.4,Bronze,App,Healthy
CUST01815,49,Female,Tier 3,2021-08-10,Regular,4.78,Bronze,App,Healthy
CUST01816,54,Female,Tier 2,2023-04-13,Regular,2.33,Silver,App,Healthy
CUST01817,38,Male,Tier 1,2023-06-10,Regular,6.23,Silver,App,At-Risk
CUST01818,48,Male,Tier 2,2021-08-27,Regular,1.65,Gold,App,Healthy
CUST01819,32,Male,Tier 3,2021-12-03,Budget,7.27,Bronze,In-Store,At-Risk
CUST01820,42,Male,Tier 2,2023-03-04,Budget,8.48,Bronze,Website,Addicted
CUST01821,34,Male,Tier 1,2021-06-01,Regular,6.65,Bronze,Website,At-Risk
CUST01822,32,Female,Tier 2,2023-03-19,Regular,5.46,Bronze,Website,At-Risk
CUST01823,39,Female,Tier 1,2022-09-03,Regular,5.0,Silver,In-Store,At-Risk
CUST01824,18,Male,Tier 2,2021-01-03,Regular,2.16,Bronze,Website,Healthy
CUST01825,34,Male,Tier 3,2021-10-11,Regular,3.41,Silver,In-Store,Healthy
CUST01826,30,Female,Tier 3,2023-05-30,Regular,4.64,Gold,App,Healthy
CUST01827,33,Female,Tier 1,2021-05-29,Budget,7.18,Silver,App,At-Risk
CUST01828,35,Female,Tier 1,2021-05-14,Budget,9.99,Bronze,App,Addicted
CUST01829,52,Male,Tier 2,2022-07-08,Budget,8.46,Bronze,Website,Addicted
CUST01830,43,Male,Tier 2,2021-09-14,Regular,2.49,Silver,App,Healthy
CUST01831,33,Female,Tier 3,2023-03-29,Regular,5.14,Silver,Website,At-Risk
CUST01832,54,Male,Tier 2,2021-06-28,Regular,1.48,Silver,In-Store,Healthy
CUST01833,43,Female,Tier 2,2021-04-23,Regular,4.07,Silver,In-Store,Healthy
CUST01834,30,Male,Tier 1,2022-11-08,Regular,4.06,Silver,Website,Healthy
CUST01835,30,Male,Tier 2,2023-06-07,Regular,6.65,Silver,Website,At-Risk
CUST01836,47,Male,Tier 3,2021-01-27,Budget,8.67,Gold,App,Addicted
CUST01837,53,Female,Tier 1,2021-05-15,Budget,8.55,Bronze,In-Store,Addicted
CUST01838,40,Male,Tier 1,2021-01-16,Budget,9.11,Silver,In-Store,Addicted
CUST01839,35,Male,Tier 2,2022-01-02,Budget,7.37,Bronze,Website,At-Risk
CUST01840,45,Female,Tier 2,2023-03-20,Regular,5.06,Silver,In-Store,At-Risk
CUST01841,42,Female,Tier 1,2023-03-19,Budget,7.52,Bronze,Website,Addicted
CUST01842,35,Male,Tier 2,2021-09-01,Budget,8.75,Bronze,Website,Addicted
CUST01843,18,Male,Tier 3,2022-08-26,Budget,7.39,Bronze,App,At-Risk
CUST01844,28,Male,Tier 2,2021-11-28,Regular,2.9,Bronze,App,Healthy
CUST01845,32,Female,Tier 3,2021-01-17,Regular,3.86,Silver,Website,Healthy
CUST01846,29,Female,Tier 3,2021-06-28,Regular,4.48,Silver,Website,Healthy
CUST01847,51,Female,Tier 2,2021-09-29,Regular,1.4,Bronze,Website,Healthy
CUST01848,49,Female,Tier 3,2021-02-23,Regular,5.53,Silver,Website,At-Risk
CUST01849,21,Female,Tier 1,2021-05-10,Budget,7.91,Bronze,In-Store,Addicted
CUST01850,35,Male,Tier 3,2023-01-30,Regular,5.9,Bronze,App,At-Risk
CUST01851,33,Other,Tier 3,2022-03-08,Regular,4.65,Silver,App,Healthy
CUST01852,30,Female,Tier 3,2022-06-23,Regular,5.39,Gold,App,At-Risk
CUST01853,18,Male,Tier 1,2021-04-27,Premium,2.45,Gold,Website,Healthy
CUST01854,39,Female,Tier 2,2023-02-03,Regular,4.09,Silver,In-Store,Healthy
CUST01855,42,Female,Tier 2,2021-03-07,Regular,4.43,Silver,Website,Healthy
CUST01856,39,Male,Tier 2,2022-05-03,Budget,9.88,Bronze,Website,Addicted
CUST01857,29,Female,Tier 2,2022-04-05,Regular,5.63,Gold,App,At-Risk
CUST01858,31,Female,Tier 2,2023-03-08,Regular,1.67,Gold,Website,Healthy
CUST01859,18,Female,Tier 3,2022-01-06,Budget,10.0,Bronze,Website,Addicted
CUST01860,23,Female,Tier 2,2022-06-10,Budget,7.17,Bronze,App,At-Risk
CUST01861,24,Male,Tier 1,2022-08-31,Budget,10.0,Gold,App,Addicted
CUST01862,30,Male,Tier 2,2021-04-22,Regular,5.81,Silver,App,At-Risk
CUST01863,18,Female,Tier 3,2022-04-08,Budget,7.67,Silver,App,Addicted
CUST01864,35,Female,Tier 2,2022-05-31,Regular,3.52,Silver,In-Store,Healthy
CUST01865,24,Male,Tier 2,2021-08-15,Budget,10.0,Bronze,App,Addicted
CUST01866,20,Male,Tier 2,2022-09-22,Regular,2.96,Silver,Website,Healthy
CUST01867,50,Male,Tier 3,2021-02-14,Regular,3.56,Silver,App,Healthy
CUST01868,18,Male,Tier 2,2023-01-15,Regular,2.68,Silver,App,Healthy
CUST01869,68,Female,Tier 2,2023-03-14,Regular,4.69,Gold,App,Healthy
CUST01870,31,Male,Tier 1,2023-06-07,Budget,7.39,Silver,Website,At-Risk
CUST01871,56,Male,Tier 2,2022-11-06,Regular,6.8,Bronze,App,At-Risk
CUST01872,29,Female,Tier 2,2022-06-18,Regular,4.77,Bronze,App,Healthy
CUST01873,29,Male,Tier 2,2021-11-05,Budget,9.72,Bronze,App,Addicted
CUST01874,31,Female,Tier 2,2022-04-15,Budget,8.29,Bronze,Website,Addicted
CUST01875,26,Female,Tier 2,2022-10-21,Regular,4.24,Silver,App,Healthy
CUST01876,39,Male,Tier 1,2021-02-01,Premium,1.09,Gold,App,Healthy
CUST01877,25,Female,Tier 3,2021-03-04,Regular,6.25,Gold,In-Store,At-Risk
CUST01878,26,Female,Tier 2,2022-05-06,Regular,4.66,Silver,Website,Healthy
CUST01879,44,Female,Tier 3,2023-05-18,Budget,7.71,Bronze,Website,Addicted
CUST01880,39,Male,Tier 1,2022-02-16,Budget,9.93,Silver,In-Store,Addicted
CUST01881,33,Male,Tier 1,2022-03-13,Regular,4.56,Gold,App,Healthy
CUST01882,18,Female,Tier 3,2022-12-04,Budget,10.0,Silver,App,Addicted
CUST01883,29,Male,Tier 1,2021-04-21,Regular,6.64,Silver,Website,At-Risk
CUST01884,30,Male,Tier 2,2022-05-18,Budget,9.3,Bronze,Website,Addicted
CUST01885,28,Male,Tier 2,2022-12-31,Budget,10.0,Silver,Website,Addicted
CUST01886,45,Female,Tier 3,2022-03-31,Budget,9.45,Bronze,App,Addicted
CUST01887,51,Female,Tier 1,2021-03-17,Premium,2.55,Gold,In-Store,Healthy
CUST01888,40,Female,Tier 2,2021-03-24,Budget,9.84,Silver,Website,Addicted
CUST01889,42,Male,Tier 3,2021-11-26,Budget,9.32,Bronze,Website,Addicted
CUST01890,31,Female,Tier 2,2022-09-15,Budget,8.13,Bronze,App,Addicted
CUST01891,30,Female,Tier 1,2021-06-01,Premium,1.19,Silver,In-Store,Healthy
CUST01892,38,Female,Tier 2,2021-03-09,Regular,3.99,Silver,In-Store,Healthy
CUST01893,31,Male,Tier 2,2021-05-10,Budget,8.71,Bronze,App,Addicted
CUST01894,51,Male,Tier 1,2021-10-09,Budget,7.46,Silver,App,At-Risk
CUST01895,18,Female,Tier 2,2022-10-02,Regular,2.5,Gold,App,Healthy
CUST01896,49,Female,Tier 1,2022-10-11,Premium,1.6,Bronze,App,Healthy
CUST01897,25,Male,Tier 2,2022-08-23,Budget,8.81,Bronze,App,Addicted
CUST01898,55,Male,Tier 1,2022-07-16,Budget,9.34,Bronze,In-Store,Addicted
CUST01899,42,Other,Tier 3,2022-12-31,Regular,4.58,Gold,App,Healthy
CUST01900,29,Male,Tier 3,2021-11-29,Regular,3.54,Gold,App,Healthy
CUST01901,42,Male,Tier 1,2022-01-26,Premium,2.46,Gold,Website,Healthy
CUST01902,56,Male,Tier 2,2022-09-04,Regular,1.84,Silver,App,Healthy
CUST01903,41,Male,Tier 3,2022-06-28,Budget,9.94,Silver,Website,Addicted
CUST01904,30,Male,Tier 2,2021-10-29,Budget,9.94,Silver,Website,Addicted
CUST01905,38,Female,Tier 2,2022-04-10,Budget,9.59,Bronze,In-Store,Addicted
CUST01906,38,Female,Tier 3,2022-06-02,Regular,5.29,Gold,Website,At-Risk
CUST01907,45,Female,Tier 1,2022-09-12,Premium,3.89,Gold,App,Healthy
CUST01908,25,Male,Tier 3,2022-03-17,Budget,7.53,Bronze,App,Addicted
CUST01909,23,Male,Tier 2,2021-04-12,Budget,7.3,Silver,Website,At-Risk
CUST01910,35,Other,Tier 3,2023-03-24,Regular,3.4,Gold,App,Healthy
CUST01911,30,Male,Tier 3,2022-12-20,Regular,5.35,Silver,App,At-Risk
CUST01912,43,Male,Tier 3,2021-04-28,Budget,7.26,Bronze,In-Store,At-Risk
CUST01913,39,Female,Tier 3,2023-05-24,Regular,5.46,Bronze,App,At-Risk
CUST01914,34,Male,Tier 2,2022-11-02,Regular,1.65,Bronze,App,Healthy
CUST01915,52,Male,Tier 3,2022-10-29,Budget,10.0,Bronze,Website,Addicted
CUST01916,18,Female,Tier 2,2023-06-18,Regular,6.03,Silver,App,At-Risk
CUST01917,38,Female,Tier 3,2023-02-27,Budget,7.39,Silver,Website,At-Risk
CUST01918,54,Female,Tier 1,2022-07-19,Regular,6.61,Silver,Website,At-Risk
CUST01919,29,Male,Tier 2,2023-01-09,Budget,10.0,Bronze,App,Addicted
CUST01920,38,Female,Tier 2,2023-06-06,Regular,6.85,Bronze,Website,At-Risk
CUST01921,31,Female,Tier 1,2021-08-09,Regular,6.08,Bronze,Website,At-Risk
CUST01922,50,Male,Tier 2,2022-03-17,Budget,9.38,Bronze,In-Store,Addicted
CUST01923,30,Female,Tier 2,2022-04-08,Regular,4.74,Gold,App,Healthy
CUST01924,44,Male,Tier 3,2023-06-29,Regular,4.2,Silver,Website,Healthy
CUST01925,57,Male,Tier 1,2021-08-22,Premium,2.9,Gold,Website,Healthy
CUST01926,49,Male,Tier 2,2022-02-28,Regular,6.51,Silver,App,At-Risk
CUST01927,20,Female,Tier 1,2021-12-14,Budget,9.86,Bronze,App,Addicted
CUST01928,40,Male,Tier 1,2023-04-28,Budget,9.82,Bronze,Website,Addicted
CUST01929,25,Female,Tier 2,2022-04-10,Regular,3.67,Gold,App,Healthy
CUST01930,47,Male,Tier 3,2022-02-13,Budget,10.0,Silver,Website,Addicted
CUST01931,43,Other,Tier 2,2022-03-02,Regular,5.08,Silver,App,At-Risk
CUST01932,43,Female,Tier 3,2023-01-18,Regular,4.92,Bronze,Website,Healthy
CUST01933,18,Male,Tier 1,2021-04-08,Premium,3.02,Gold,Website,Healthy
CUST01934,43,Female,Tier 2,2021-11-17,Regular,1.92,Bronze,In-Store,Healthy
CUST01935,23,Male,Tier 2,2022-03-14,Budget,7.84,Gold,App,Addicted
CUST01936,41,Male,Tier 1,2021-11-17,Regular,4.87,Silver,Website,Healthy
CUST01937,18,Male,Tier 1,2022-11-13,Premium,2.7,Gold,App,Healthy
CUST01938,44,Male,Tier 2,2021-09-19,Regular,5.93,Silver,Website,At-Risk
CUST01939,39,Female,Tier 2,2022-01-19,Regular,4.26,Silver,App,Healthy
CUST01940,41,Male,Tier 3,2021-06-06,Budget,8.48,Bronze,Website,Addicted
CUST01941,23,Male,Tier 1,2022-12-05,Budget,10.0,Bronze,App,Addicted
CUST01942,34,Female,Tier 2,2022-05-01,Budget,7.33,Bronze,App,At-Risk
CUST01943,18,Male,Tier 3,2021-03-10,Budget,8.8,Silver,Website,Addicted
CUST01944,40,Male,Tier 1,2021-04-04,Premium,3.64,Silver,Website,Healthy
CUST01945,39,Female,Tier 1,2023-05-02,Premium,1.11,Bronze,App,Healthy
CUST01946,28,Other,Tier 1,2021-03-29,Budget,7.55,Bronze,In-Store,Addicted
CUST01947,24,Male,Tier 2,2021-04-06,Budget,8.14,Silver,App,Addicted
CUST01948,59,Female,Tier 1,2022-03-19,Premium,2.76,Gold,Website,Healthy
CUST01949,27,Other,Tier 2,2021-04-09,Regular,4.44,Silver,App,Healthy
CUST01950,32,Female,Tier 1,2023-02-02,Regular,5.26,Bronze,In-Store,At-Risk
CUST01951,48,Female,Tier 3,2023-01-27,Budget,7.32,Bronze,App,At-Risk
CUST01952,43,Other,Tier 2,2022-01-17,Regular,5.8,Bronze,App,At-Risk
CUST01953,30,Male,Tier 3,2023-04-12,Regular,5.84,Gold,Website,At-Risk
CUST01954,37,Female,Tier 1,2021-05-14,Budget,9.32,Silver,Website,Addicted
CUST01955,22,Male,Tier 2,2022-07-24,Budget,7.41,Bronze,Website,At-Risk
CUST01956,18,Male,Tier 3,2021-03-03,Regular,5.43,Silver,Website,At-Risk
CUST01957,25,Male,Tier 1,2022-08-24,Premium,2.1,Gold,In-Store,Healthy
CUST01958,46,Female,Tier 2,2022-07-30,Regular,3.31,Bronze,Website,Healthy
CUST01959,32,Female,Tier 3,2022-07-30,Budget,7.81,Silver,In-Store,Addicted
CUST01960,25,Male,Tier 1,2021-12-04,Regular,6.55,Bronze,Website,At-Risk
CUST01961,53,Male,Tier 2,2022-11-18,Regular,3.82,Silver,App,Healthy
CUST01962,46,Male,Tier 1,2021-05-06,Premium,1.07,Bronze,In-Store,Healthy
CUST01963,38,Male,Tier 1,2022-02-25,Budget,8.11,Bronze,In-Store,Addicted
CUST01964,22,Female,Tier 1,2021-12-29,Budget,7.52,Bronze,In-Store,Addicted
CUST01965,25,Male,Tier 1,2023-06-14,Regular,6.5,Bronze,Website,At-Risk
CUST01966,31,Male,Tier 2,2022-11-13,Regular,4.07,Silver,Website,Healthy
CUST01967,40,Female,Tier 1,2023-02-08,Premium,2.75,Silver,App,Healthy
CUST01968,29,Female,Tier 2,2022-03-10,Regular,6.83,Silver,Website,At-Risk
CUST01969,33,Male,Tier 3,2023-06-08,Regular,5.54,Silver,Website,At-Risk
CUST01970,21,Male,Tier 1,2023-01-09,Budget,9.48,Bronze,Website,Addicted
CUST01971,33,Female,Tier 2,2021-02-22,Regular,3.56,Bronze,App,Healthy
CUST01972,28,Male,Tier 2,2021-10-22,Regular,6.75,Bronze,Website,At-Risk
CUST01973,18,Male,Tier 2,2022-09-07,Regular,3.85,Bronze,In-Store,Healthy
CUST01974,38,Female,Tier 1,2021-11-16,Budget,7.14,Bronze,In-Store,At-Risk
CUST01975,29,Male,Tier 2,2021-12-27,Regular,3.41,Silver,Website,Healthy
